?	Raw_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
417.135	390.098	285.751	304.032	275.95	219.585	248.796	179.901	281.15	302.919	232.684
417.306	313.934	180.535	264.417	301.584	286.697	335.659	273.831	268.893	288.315	291.098
417.478	271.512	302.97	253.61	231.503	267.57	200.178	299.361	194.864	263.588	209.825
417.649	237.685	198.474	251.333	266.361	238.377	242.23	251.753	176.24	184.916	262.221
417.82	267.311	198.339	217.05	235.305	262.524	191.832	239.279	248.403	284.072	331.241
417.992	264.658	247.807	263.377	305.508	262.549	296.29	202.156	247.03	152.985	230.383
418.163	331.166	285.823	235.614	303.01	204.076	215.658	272.548	263.951	256.601	227.612
418.334	240.169	240.138	254.741	152.309	240.86	227.934	250.5	244.019	244.298	259.096
418.506	222.58	133.73	169.331	259.146	163.798	212.047	200.909	197.179	155.937	192.628
418.677	265.802	211.037	200.507	273.921	216.374	236.925	229.696	240.875	217.017	204.842
418.848	276.259	238.05	282.533	166.51	233.182	194.224	235.351	337.262	225.249	187.975
419.019	295.202	277.693	273.609	264.111	283.414	231.48	223.97	255.788	317.736	186.66
419.191	187.324	235.934	167.779	261.326	153.179	220.23	224.092	168.239	180.398	273.763
419.362	265.223	266.371	309.4	250.291	284.983	272.214	225.437	215.024	174.288	220.373
419.533	331.354	222.469	161.163	187.993	286.282	229.116	256.017	247.482	238.267	209.5
419.705	198.102	223.328	196.952	245.382	198.751	178.37	181.256	296.813	269.256	226.209
419.876	304.289	225.444	266.913	264.183	175.992	222.555	291.993	254.099	153.862	209.687
420.047	276.768	272.845	218.463	221.066	221.789	233.224	224.022	291.599	297.708	201.932
420.219	249.725	167.892	297.673	189.451	331.393	243.29	222.554	269.008	285.625	272.8
420.39	265.284	280.42	228.301	235.361	201.989	147.965	182.317	241.013	263.945	185.98
420.561	289.725	272.106	184.644	202.354	179.17	164.474	240.684	251.85	167.762	256.646
420.732	229.688	274.081	192.338	230.419	150.773	131.185	277.48	187.603	196.389	183.407
420.904	268.645	186.097	232.218	269.377	222.649	225.536	247.318	272.373	187.925	256.099
421.075	275.749	221.75	207.292	281.724	192.372	228.516	275.97	238.371	229.784	251.629
421.246	269.72	213.359	189.942	238.619	186.385	230.826	254.892	217.798	164.061	248.872
421.418	296.859	251.176	145.776	220.852	226.684	177.55	168.375	227.235	258.051	115.648
421.589	277.208	260.5	206.735	189.909	187.167	214.072	221.384	200.079	236.721	153.099
421.76	150.443	206.222	207.411	153.739	137.404	171.829	227.448	159.268	161.943	103.974
421.932	160.35	194.518	179.971	163.568	160.914	128.498	194.352	177.953	173.903	220.725
422.103	170.906	224.837	227.034	223.571	203.233	253.67	193.124	254.781	181.002	161.594
422.274	234.992	223.798	222.399	165.791	180.609	192.643	175.362	192.866	196.274	180.484
422.446	182.765	160.551	243.88	180.995	200.965	231.522	215.791	246.006	189.057	256.183
422.617	264.314	197.109	180.517	267.592	262.371	174.825	194.468	198.713	245.295	178.546
422.788	242.828	209.322	186.308	212.356	220.044	204.732	184.135	155.559	199.907	173.021
422.959	251.247	217.462	197.605	200.798	214.976	241.842	227.649	166.836	224.466	178.931
423.131	174.984	208.631	212.2	217.191	151.513	222.373	172.833	263.223	240.077	159.689
423.302	209.845	232.583	194.123	189.195	166.78	191.054	163.272	221.735	178.161	182.324
423.473	227.58	238.75	220.972	217.708	149.641	207.294	208.321	171.536	172.4	201.892
423.645	194.754	224.651	219.055	218.24	234.089	151.893	222.012	255.723	170.746	235.622
423.816	201.676	187.393	147.333	156.387	218.686	204.289	192.164	105.022	150.3	206.258
423.987	249.982	128.13	205.856	241.765	227.693	206.895	242.192	253.628	195.735	244.752
424.159	264.499	206.45	242.149	209.998	186.722	135.161	267.321	264.036	202.245	247.647
424.33	297.167	245.759	252.729	200.898	191.533	236.225	319.23	229.758	244.061	232.378
424.501	247.402	272.707	186.945	167.845	257.481	158.536	265.321	256.578	239.082	242.351
424.673	238.665	161.694	160.268	190.465	200.056	153.147	185.18	194.983	183.602	239.962
424.844	248.318	206.255	240.536	252.454	271.835	240.76	224.835	259.662	169.786	194.412
425.015	258.016	180.559	249.934	187.159	203.839	236.476	240.71	192.433	252.005	205.403
425.187	314.926	241.303	184.03	194.847	240.287	148.614	244.898	261.167	226.263	244.2
425.358	306.754	210.451	168.093	217.017	241.18	257.369	230.872	191.53	184.743	201.979
425.529	301.67	173.727	287.275	218.585	214.362	260.344	250.174	188.687	179.91	235.097
425.7	275.205	256.712	146.553	307.586	220.225	234.629	207.872	263.357	237.106	215.652
425.872	263.773	210.353	227.455	194.398	246.584	238.158	199.671	203.711	277.098	221.542
426.043	251.816	266.162	236.38	251.768	241.839	205.827	220.615	252.211	240.903	257.167
426.214	255.67	211.443	221.384	223.636	196.628	204.813	214.189	264.566	174.428	240.974
426.386	248.151	314.98	237.922	216.645	265.212	238.932	210.013	235.999	199.765	193.566
426.557	235.341	199.906	186.852	233.815	265.124	241.004	200.387	177.273	218.055	257.471
426.728	212.991	134.292	264.096	239.708	231.596	270.607	237.805	214.225	162.326	238.678
426.9	318.098	276.588	240.129	213.866	222.381	197.395	196.812	270.797	200.001	222.362
427.071	253.332	283.038	213.378	206.302	231.126	197.142	202.058	245.165	236.521	257.003
427.242	228.834	202.353	235.864	236.615	238.682	241.53	227.746	224.636	254.153	169.498
427.414	252.677	285.363	221.662	195.835	229.662	199.892	211.484	239.538	251.597	287.382
427.585	261.029	256.131	205.489	173.922	214.606	267.25	245.492	205.919	213.118	246.267
427.756	335.316	235.514	201.456	240.005	227.596	190.328	198.112	195.836	211.65	252.658
427.928	351.272	253.92	240.678	255.561	235.696	251.098	225.424	252.098	228.544	265.517
428.099	310.872	176.291	228.488	341.928	239.491	256.703	252.381	248.593	290.126	249.417
428.27	314.748	255.575	205.258	191.699	335.498	218.24	225.213	287.505	303.177	256.795
428.442	307.46	272.744	264.306	286.645	260.141	306.956	280.943	243.143	234.61	269.446
428.613	322.306	272.813	249.029	263.799	324.263	273.716	239.09	241.305	258.989	266.571
428.784	339.847	306.725	256.522	318.155	263.356	295.942	303.423	285.261	290.202	269.342
428.956	353.163	249.382	254.033	272.452	332.91	249.642	239.863	223.715	268.255	275.302
429.127	241.191	265.544	259.476	323.924	295.553	256.663	275.089	311.503	249.214	291.845
429.298	331.421	300.697	241.408	275.242	217.886	271.93	298.844	332.015	297.237	261.363
429.47	359.354	279.514	271.253	324.273	329.935	286.425	191.712	261.221	276.821	262.778
429.641	329.643	304.48	326.029	307.357	293.63	289.759	275.084	308.587	316.677	328.011
429.812	340.024	294.736	308.843	316.239	320.388	302.36	283.209	271.28	265.219	370.426
429.984	418.788	254.293	255.754	273.663	291.306	313.597	292.862	283.126	336.911	265.978
430.155	333.638	274.787	316.211	287.207	276.943	331.948	272.928	305.351	325.622	283.527
430.326	409.13	383.693	346.32	361.989	280.018	275.678	338.174	310.242	327.976	329.614
430.498	329.039	328.365	304.131	271.528	367.391	298.296	409.82	361.355	315.089	316.748
430.669	395.646	375.482	320.694	226.571	237.159	333.311	352.489	329.144	291.096	309.51
430.84	451.339	318.038	321.393	346.064	383.872	321.614	354.374	350.111	335.787	360.761
431.012	411.778	399.712	277.672	302.277	309.905	305.471	358.671	348.497	312.07	363.063
431.183	378.372	323.674	302.302	349.533	336.433	371.733	305.572	346.513	348.452	337.373
431.354	407.826	408.893	356.053	314.686	348.474	381.188	349.379	399.9	316.449	370.759
431.526	488.518	406.83	423.076	381.622	391.946	414.024	380.007	407.096	415.49	412.847
431.697	782.973	630.48	592.951	645.75	678.448	623.274	639.647	622.749	638.043	611.791
431.868	1625.84	1449.78	1335.09	1337.85	1364.5	1381.55	1345.49	1363.26	1316.14	1388.2
432.04	2790.52	2458.04	2315.88	2302.93	2311.27	2327.58	2394.69	2466.95	2420.77	2501.42
432.211	4511.7	3925.99	3767.66	3892.73	3747.39	3878.29	3672.41	3747.48	3951.25	3889.6
432.382	6253.98	5265.3	5165.24	5305.02	4984.24	5369.54	5087.9	5194.92	5234.71	5469.69
432.554	8167	7128.25	6994.9	7053.55	6807.55	7193.49	6979.59	7092.01	7139.83	7250.31
432.725	10024.1	8756.15	8546.03	8753.05	8406.78	8578.27	8451.81	8669.58	8690.76	9107.32
432.896	12063.8	10752.6	10728.6	10769.9	10612	10862.3	10645.5	10634.6	11104.8	11249.4
433.068	14047	12684.4	12564.7	12606.1	12186.7	12588.1	12383.8	12574.3	12739.3	12866
433.239	15696.3	14296.2	14093.1	14233.1	13778.1	14216.9	14125.7	14027	14367.1	14881.3
433.41	17278.7	16011.1	15823	15763.6	15445.7	15912.1	15706.2	15751.1	16001.2	16311.6
433.582	18578.7	16925.6	16875.2	16814.9	16633.7	16884.1	16742.9	16640.3	16968.1	17343.6
433.753	18061.7	16145.1	16151.2	16137.8	15738.7	16143.7	15884.7	16054.2	16157.7	16557.3
433.925	15482.8	13650.3	13547.2	13732.3	13258.7	13479.2	13577.4	13459.8	13694.8	13933.6
434.096	12200.9	10582.1	10460.8	10612.7	10353	10595.8	10291.4	10404.2	10733.3	10871.8
434.267	8062.02	6851.44	6893.57	6987.29	6752.04	6948.1	6819.26	6953.24	7070.14	7127.49
434.439	4085.46	3417.46	3354.12	3424.06	3377.19	3357.12	3360.81	3525.82	3511.06	3527.94
434.61	1853.67	1551.49	1491.39	1513.43	1525.9	1442.38	1486.84	1401.2	1378.92	1617.44
434.781	551.57	458.635	483.706	468.219	468.434	475.24	493.51	489.471	439.097	495.504
434.953	401.081	341.294	321.667	255.773	304.536	328.122	331.81	299.927	364.824	327.664
435.124	309.293	248.147	211.91	221.505	278.556	203.131	248.358	295.413	283.435	213.75
435.295	261.117	220.917	254.593	296.593	233.675	197.765	217.687	288.972	224.896	253.002
435.467	294.012	256.033	230.719	277.27	260.6	269.486	248.074	215.586	284.999	285.264
435.638	197.657	275.403	252.093	220.162	248.159	187.995	169.265	258.607	262.43	266.756
435.809	329.581	235.113	244.414	255.243	242.514	276.754	300.9	236.635	234.358	241.446
435.981	279.922	187.397	248.052	237.886	202.595	218.123	203.611	253.161	285.067	289.362
436.152	280.819	205.792	227.359	231.22	163.055	281.344	204.577	224.459	234.812	268.284
436.323	231.855	246.608	239.56	214.466	224.827	218.174	252.162	226.476	270.12	253.507
436.495	290.556	242.531	257.311	224.937	221.175	226.6	251.18	222.848	300.227	223.52
436.666	328.798	239.269	284.343	271.049	255.435	274.688	259.774	267.642	219.958	253.171
436.837	318.6	253.935	216.957	252.779	206.543	230.25	282.121	284.048	270.033	293.864
437.009	254.183	182.077	183.055	227.25	198.341	226.271	237.745	191.41	230.827	196.056
437.18	263.447	262.272	225.138	249.485	241.258	216.337	226.234	262.925	235.556	277.751
437.352	268.625	234.048	274.983	216.746	227.119	210.995	258.534	244.313	248.802	205.135
437.523	219.136	262.797	221.43	246.45	199.67	215.696	220.557	211.924	234.81	220.541
437.694	247.505	271.666	215.12	204.887	209.41	239.918	228.808	213.012	228.432	314.474
437.866	281.306	197.242	162.953	291.29	219.727	223.821	235.789	236.407	248.507	230.549
438.037	262.022	201.357	260.497	226.756	235.751	280.367	207.705	262.178	273.26	249.501
438.208	264.235	212.748	179.451	231.555	202.039	228.043	221.18	215.339	220.838	208.251
438.38	330.056	218.308	205.57	226.241	255.012	207.741	239.827	209.237	251.85	221.599
438.551	278.143	224.08	222.995	179.304	192.038	215.011	210.827	241.077	230.646	225.931
438.722	232.945	220.984	262.655	187.88	207.148	219.499	205.06	239.467	248.078	213.955
438.894	243.049	208.677	221.038	210.028	180.119	240.436	224.047	209.945	245.428	191.41
439.065	203.817	231.391	209.809	174.296	252.535	200.105	213.365	229.449	238.398	223.24
439.237	229.106	215.279	186.211	243.967	230.097	194.703	211.478	194.26	209.208	274.432
439.408	244.207	252	178.039	222.256	215.406	185.23	213.349	236.759	261.147	238.027
439.579	244.702	205.236	219.65	176.025	199.708	211.797	180.362	216.956	210.392	201.426
439.751	259.372	200.119	194.045	171.562	205.754	220.311	214.344	226.084	207.744	199.41
439.922	304.819	197.614	232.526	235.96	248.017	223.727	225.768	164.394	219.914	211.874
440.093	227.338	298.431	205.156	222.562	237.715	226.697	211.881	243.193	238.462	259.494
440.265	331.008	232.982	260.309	228.613	218.18	243.215	214.386	237.84	208.417	193.31
440.436	321.471	244.337	217.462	254.416	240.06	222.713	233.638	250.577	282.942	267.555
440.607	304.724	265.172	243.795	242.404	201.976	215.177	274.928	194.506	300.282	244.194
440.779	317.188	281.394	211.061	253.152	298.532	233.939	257.446	251.889	265.602	310.667
440.95	313.224	281.42	266.717	255.444	275.277	261.38	310.391	293.059	263.062	286.877
441.122	361.564	299.997	276.416	306.859	254.502	322.844	329.323	306.801	265.24	291.81
441.293	335.352	250.479	270.037	280.829	269.314	260.516	281.451	255.226	255.456	300.265
441.464	345.495	262.015	251.756	277.107	186.015	237.393	212.109	276.469	229.302	275.848
441.636	329.023	237.845	250.26	187.985	227.612	230.373	270.232	209.271	224.823	263.062
441.807	282.732	272.261	213.935	225.735	198.798	254.409	233.886	220.637	191.996	281.016
441.978	324.387	195.312	199.573	228.308	206.663	247.37	165.099	208.412	198.384	192.737
442.15	302.631	228.225	203.979	162.472	161.915	183.529	180.118	186.15	164.493	217.141
442.321	246.612	203.577	200.614	223.074	181.391	226.45	203.454	226.042	200.616	196.831
442.493	226.754	174.185	211.495	149.446	180.361	207.629	178.105	207.815	220.223	192.615
442.664	289.411	154.582	239.883	180.27	230.282	174.789	205.037	194.393	206.329	212.021
442.835	180.351	204.168	159.333	180.082	164.358	185.726	162.119	175.442	175.008	232.996
443.007	239.355	176.9	160.161	240.839	212.716	228.057	201.943	203.69	218.264	174.924
443.178	271.468	224.72	198.995	213.985	190.036	212.641	221.053	210.492	204.224	128.737
443.349	233.118	179.426	159.383	213.981	218.104	222.63	158.074	231.652	222.987	238.108
443.521	282.722	226.132	259.902	222.403	227.05	224.559	203.811	243.984	202.16	253.867
443.692	286	172.235	206.104	196.838	173.552	192.728	186.738	235.961	189.047	195.141
443.864	285.075	196.3	169.845	207.254	189.039	205.308	223.17	225.467	260.289	248.938
444.035	331.204	246.345	227.49	270.281	226.127	280.692	261.504	259.097	241.605	252.008
444.206	290.88	221.906	200.417	208.076	222.047	225.918	198.069	224.977	194.164	255.838
444.378	323.521	243.917	311.534	241.334	271.442	269.07	227.198	272.099	265.949	269.788
444.549	299.724	228.885	268.558	250.506	270.632	289.514	285.146	235.551	217.824	223.423
444.72	265.286	250.768	190.962	277.45	279.068	273.371	240.399	271.865	259.008	234.672
444.892	297.569	259.723	243.183	231.089	232.16	215.656	242.511	227.164	240.855	279.222
445.063	310.503	265.873	267.963	277.829	202.191	178.632	248.275	248.775	285.795	270.003
445.235	273.014	258.079	279.16	185.632	282.78	206.735	284.092	192.947	253.375	234.258
445.406	286.525	267.615	271.951	216.276	233.006	226.227	190.612	247.14	251.705	235.895
445.577	263.956	202.089	227.72	230.251	252.123	224.642	240.821	257.792	257.293	235.767
445.749	259.323	246.397	205.066	245.43	214.061	211.317	264.756	216.982	212.093	215.839
445.92	201.762	250.699	214.095	208.278	207.08	214.875	196.606	197.668	193.265	228.48
446.092	224.058	253.306	206.585	229.351	254.409	226.504	179.686	222.307	226.728	190.521
446.263	266.467	180.651	180.511	201.651	195.397	217.804	230.967	217.987	182.123	202.22
446.434	218.911	190.84	157.972	208.739	261.841	221.916	199.44	202.703	186.697	183.265
446.606	218.927	220.776	203.96	193.762	153.167	206.953	209.97	224.888	177.796	189.338
446.777	219.459	232.909	170.932	180.096	227.441	188.254	179.67	145.401	175.802	191.149
446.948	228.683	177.45	143.841	184.694	147.344	210.321	193.589	188.597	197.403	155.146
447.12	257.281	200.509	187.79	185.938	185.813	214.63	204.009	203.944	208.321	169.667
447.291	283.892	204.988	206.387	189.893	165.359	198.47	184.613	177.497	208.44	175.82
447.463	227.468	244.033	198.206	217.527	179.943	228.825	208.441	220.862	183.433	193.127
447.634	219.381	224.004	205.095	183.409	216.335	192.651	207.759	232.47	182.425	203.798
447.805	276.373	210.372	182.441	172.441	204.912	246.765	213.87	230.103	193.736	231.141
447.977	299.876	244.526	224.684	231.006	250.513	202.549	236.596	190.189	202.766	271.922
448.148	326.923	277.332	260.297	228.088	236.634	259.431	269.976	255.273	247.711	237.334
448.32	304.187	249.008	235.294	277.092	242.474	237.668	232.525	264.246	233.554	283.051
448.491	291.482	231.184	241.229	266.432	278.744	237.66	213.019	279.496	243.273	273.495
448.662	311.644	235.328	209.727	257.525	248.218	250.414	284.654	282.969	300.256	272.666
448.834	334.504	242.152	217.084	243.2	238.815	223.626	246.535	251.736	224.839	225.327
449.005	303.142	188.568	261.532	229.767	218.928	224.335	242.219	225.048	226.121	256.53
449.177	254.518	224.15	182.992	223.678	267.143	245.655	267.971	250.678	222.164	200.025
449.348	295.96	193.501	197.662	211.101	199.511	230.114	173.539	211.719	186.628	225.33
449.519	260.113	225.212	237.432	240.457	228.416	194.336	204.868	218.339	253.015	233.449
449.691	223.125	237.932	221.593	202.603	243.2	216.451	233.851	258.443	254.163	248.741
449.862	239.136	179.621	212.73	198.186	202.796	204.468	212.135	252.881	220.008	213.601
450.034	255.923	197.465	210.031	172.916	182.925	197.954	190.716	194.39	221.124	208.771
450.205	176.872	186.258	190.736	183.091	197.752	175.601	196.495	167.308	178.944	184.193
450.376	234.27	186.433	141.207	197.185	183.121	183.714	191.454	195.67	211.2	202.04
450.548	267.866	214.368	170.071	179.258	179.603	177.096	208.76	198.741	166.248	181.926
450.719	210.355	170.749	188.062	203.285	170.094	212.26	182.665	221.497	156.486	156.965
450.891	192.602	222.599	192.175	160.222	180.146	237.329	172.022	167.724	227.448	194.629
451.062	231.428	171.529	176.923	220.911	220.204	165.174	179.991	195.009	220.987	178.818
451.233	200.709	182.755	212.151	188.303	241.969	210.83	147.457	187.404	176.055	169.381
451.405	227.424	229.44	209.307	190.302	194.808	159.484	196.741	230.031	179.433	227.885
451.576	313.225	196.403	248.092	190.584	180.878	188.383	183.857	204.471	200.75	186.914
451.748	234.724	216.451	198.951	225.248	203.207	179.397	204.1	187.378	225.844	184.715
451.919	213.101	191.128	182.576	214.548	189.277	187.908	185.088	177.855	181.369	210.52
452.09	224.021	202.738	172.891	191.942	182.07	214.253	174.882	224.078	184.89	196.073
452.262	227.284	201.584	171.933	208.175	189.469	156.733	188.845	181.063	201.561	207.208
452.433	231.679	160.611	183.926	216.976	206.149	249.237	180.861	190.373	211.48	223.607
452.605	241.634	215.894	173.857	164.863	191.934	194.659	192.849	188.145	194.264	188.595
452.776	213.228	218.361	192.919	215.186	137.195	237.144	200.549	251.647	196.829	216.273
452.947	222.294	192.534	220.396	190.386	178.89	191.364	179.297	203.342	167.873	155.553
453.119	266.314	159.213	214.425	222.766	182.096	190.377	177.988	175.891	136.881	184.921
453.29	206.935	228.942	180.507	215.541	207.659	142.374	193.757	166.071	228.388	181.345
453.462	259.768	181.921	196.199	184.816	152.209	215.643	169.346	180.907	192.461	189.439
453.633	236.073	177.552	147.855	176.395	170.61	242.03	197.321	167.947	191.604	161.311
453.804	179.38	195.544	166.022	162.755	197.649	187.821	191.082	206.062	237.585	187.923
453.976	227.212	166.119	219.665	199.396	177.114	153.655	158.01	182.58	169.172	205.105
454.147	223.964	152.974	182.671	208.841	191.557	219.66	197.12	161.832	210.985	201.647
454.319	215.22	153.956	165.115	204.09	144.508	205.066	210.848	231.393	203.136	168.454
454.49	219.66	218.767	159.191	181.495	171.731	181.468	180.716	179.135	137.927	187.085
454.661	220.93	191.408	191.906	192.613	195.752	189.685	167.5	197.66	165.818	219.53
454.833	255.707	216.407	228.629	192.531	209.971	185.935	197.796	228.011	207.731	200.68
455.004	233.643	176.722	223.433	183.467	180.734	231.591	182.211	215.882	221.23	198.934
